time,price,return
2014/9/18,"2,408.66",1.003052475
2014/9/19,"2,425.21",1.00687104
2014/9/22,"2,378.92",0.980912993
2014/9/23,"2,399.46",1.00863417
2014/9/24,"2,441.86",1.017670643
2014/9/25,"2,436.97",0.997997428
2014/9/26,"2,437.20",1.00009438
2014/9/29,"2,447.80",1.004349253
2014/9/30,"2,450.99",1.001303211
2014/10/8,"2,478.38",1.011175076
2014/10/9,"2,481.96",1.001444492
2014/10/10,"2,466.79",0.993887895
2014/10/13,"2,454.95",0.99520024
2014/10/14,"2,446.56",0.996582415
2014/10/15,"2,463.87",1.00707524
2014/10/16,"2,444.40",0.992097797
2014/10/17,"2,441.73",0.998907707
2014/10/20,"2,454.71",1.005315903
2014/10/21,"2,433.39",0.991314656
2014/10/22,"2,418.64",0.993938497
2014/10/23,"2,395.94",0.99061456
2014/10/24,"2,390.71",0.997817141
2014/10/27,"2,368.83",0.990847907
2014/10/28,"2,416.65",1.020187181
2014/10/29,"2,451.38",1.014371134
2014/10/30,"2,468.93",1.007159233
2014/10/31,"2,508.33",1.01595833
2014/11/3,"2,512.55",1.001682394
2014/11/4,"2,513.17",1.000246761
2014/11/5,"2,503.45",0.996132375
2014/11/6,"2,506.07",1.001046556
2014/11/7,"2,502.15",0.998435798
2014/11/10,"2,565.73",1.025410147
2014/11/11,"2,558.61",0.997224961
2014/11/12,"2,594.32",1.013956797
2014/11/13,"2,579.75",0.994383885
2014/11/14,"2,581.09",1.00051943
2014/11/17,"2,567.10",0.994579809
2014/11/18,"2,541.42",0.989996494
2014/11/19,"2,537.22",0.998347381
2014/11/20,"2,537.10",0.999952704
2014/11/21,"2,583.46",1.018272831
2014/11/24,"2,649.26",1.025469719
2014/11/25,"2,685.56",1.013701939
2014/11/26,"2,723.02",1.013948674
2014/11/27,"2,754.49",1.011557021
2014/11/28,"2,808.82",1.019724159
2014/12/1,"2,819.81",1.003912675
2014/12/2,"2,923.94",1.03692802
2014/12/3,"2,967.55",1.014914807
2014/12/4,"3,104.35",1.046098634
2014/12/5,"3,124.89",1.006616522
2014/12/8,"3,252.88",1.040958242
2014/12/9,"3,106.91",0.955125919
2014/12/10,"3,221.55",1.036898397
2014/12/11,"3,183.01",0.988036815
2014/12/12,"3,193.23",1.003210797
2014/12/15,"3,217.23",1.007515901
2014/12/16,"3,303.40",1.02678391
2014/12/17,"3,360.60",1.017315493
2014/12/18,"3,345.93",0.995634708
2014/12/19,"3,383.17",1.01112994
2014/12/22,"3,394.48",1.003343019
2014/12/23,"3,324.92",0.979507907
2014/12/24,"3,230.39",0.971569241
2014/12/25,"3,335.42",1.032513102
2014/12/26,"3,445.84",1.033105276
2014/12/29,"3,455.46",1.002791772
2014/12/30,"3,457.55",1.00060484
2014/12/31,"3,533.71",1.022027158
2015/1/5,"3,641.54",1.030514672
2015/1/6,"3,641.06",0.999868188
2015/1/7,"3,643.79",1.000749782
2015/1/8,"3,559.26",0.976801627
2015/1/9,"3,546.72",0.996476796
2015/1/12,"3,513.58",0.990656156
2015/1/13,"3,514.04",1.000130921
2015/1/14,"3,502.42",0.996693265
2015/1/15,"3,604.12",1.029037066
2015/1/16,"3,635.15",1.008609591
2015/1/19,"3,355.16",0.922977044
