time,"price",return,pecentage return
2021-11-10,"4,821.19",-0.005271585,-0.53%
2021-11-11,"4,898.65",0.016066573,1.61%
2021-11-12,"4,888.37",-0.002098537,-0.21%
2021-11-15,"4,882.38",-0.001225357,-0.12%
2021-11-16,"4,883.32",0.000192529,0.02%
2021-11-17,"4,885.75",0.000497612,0.05%
2021-11-18,"4,837.62",-0.009851098,-0.99%
2021-11-19,"4,890.06",0.010840041,1.08%
2021-11-22,"4,912.40",0.004568451,0.46%
2021-11-23,"4,913.35",0.000193388,0.02%
2021-11-24,"4,916.66",0.000673675,0.07%
2021-11-25,"4,896.44",-0.004112548,-0.41%
2021-11-26,"4,860.13",-0.007415592,-0.74%
2021-11-29,"4,851.42",-0.001792133,-0.18%
2021-11-30,"4,832.03",-0.003996768,-0.40%
2021-12-01,"4,843.85",0.002446177,0.24%
2021-12-02,"4,856.16",0.002541367,0.25%
2021-12-03,"4,901.02",0.009237752,0.92%
2021-12-06,"4,892.62",-0.001713929,-0.17%
2021-12-07,"4,922.10",0.006025402,0.60%
2021-12-08,"4,995.93",0.014999695,1.50%
2021-12-09,"5,078.69",0.016565484,1.66%
2021-12-10,"5,055.12",-0.004640961,-0.46%
2021-12-13,"5,083.80",0.005673456,0.57%
2021-12-14,"5,049.70",-0.006707581,-0.67%
2021-12-15,"5,005.90",-0.008673783,-0.87%
2021-12-16,"5,034.73",0.005759204,0.58%
2021-12-17,"4,954.76",-0.015883672,-1.59%
2021-12-20,"4,880.42",-0.015003754,-1.50%
2021-12-21,"4,913.49",0.006776056,0.68%
2021-12-22,"4,914.45",0.00019538,0.02%
2021-12-23,"4,948.74",0.006977383,0.70%
2021-12-24,"4,921.34",-0.005536763,-0.55%
2021-12-27,"4,919.32",-0.000410457,-0.04%
2021-12-28,"4,955.96",0.007448184,0.74%
2021-12-29,"4,883.48",-0.014624815,-1.46%
2021-12-30,"4,921.51",0.007787479,0.78%
2021-12-31,"4,940.37",0.003832157,0.38%
2022-01-04,"4,917.77",-0.004574556,-0.46%
2022-01-05,"4,868.12",-0.010096039,-1.01%
2022-01-06,"4,818.23",-0.010248309,-1.02%
2022-01-07,"4,822.37",0.000859237,0.09%
2022-01-10,"4,844.05",0.004495715,0.45%
2022-01-11,"4,797.77",-0.009553989,-0.96%
2022-01-12,"4,845.58",0.009965046,1.00%
2022-01-13,"4,765.92",-0.016439724,-1.64%
2022-01-14,"4,726.73",-0.008222966,-0.82%
2022-01-17,"4,767.28",0.00857887,0.86%
2022-01-18,"4,813.35",0.009663792,0.97%
2022-01-19,"4,780.38",-0.006849699,-0.68%
2022-01-20,"4,823.51",0.009022295,0.90%
2022-01-21,"4,779.31",-0.009163452,-0.92%
2022-01-24,"4,786.74",0.001554618,0.16%
2022-01-25,"4,678.45",-0.022622912,-2.26%
2022-01-26,"4,712.31",0.00723744,0.72%
2022-01-27,"4,619.88",-0.019614584,-1.96%
2022-01-28,"4,563.77",-0.012145337,-1.21%
2022-02-07,"4,634.09",0.015408314,1.54%
2022-02-08,"4,608.77",-0.005463856,-0.55%
2022-02-09,"4,652.06",0.009392962,0.94%
2022-02-10,"4,639.86",-0.002622494,-0.26%
2022-02-11,"4,601.40",-0.008289043,-0.83%
2022-02-14,"4,551.69",-0.010803234,-1.08%
2022-02-15,"4,600.10",0.01063561,1.06%
2022-02-16,"4,617.99",0.003889046,0.39%
2022-02-17,"4,629.16",0.002418801,0.24%
2022-02-18,"4,651.24",0.004769764,0.48%
2022-02-21,"4,634.31",-0.00363989,-0.36%
2022-02-22,"4,574.15",-0.012981436,-1.30%
2022-02-23,"4,623.05",0.010690511,1.07%
2022-02-24,"4,529.32",-0.020274494,-2.03%
2022-02-25,"4,573.42",0.009736561,0.97%
2022-02-28,"4,581.65",0.001799529,0.18%
2022-03-01,"4,619.69",0.008302686,0.83%
2022-03-02,"4,578.60",-0.008894536,-0.89%
2022-03-03,"4,551.63",-0.005890447,-0.59%
2022-03-04,"4,496.43",-0.012127524,-1.21%
2022-03-07,"4,352.78",-0.031947567,-3.19%
2022-03-08,"4,265.39",-0.020076824,-2.01%
2022-03-09,"4,226.35",-0.009152739,-0.92%
2022-03-10,"4,292.84",0.015732251,1.57%
2022-03-11,"4,306.52",0.003186702,0.32%
2022-03-14,"4,174.76",-0.030595469,-3.06%
2022-03-15,"3,983.81",-0.045739156,-4.57%
2022-03-16,"4,156.08",0.043242524,4.32%
2022-03-17,"4,237.70",0.019638698,1.96%
2022-03-18,"4,265.90",0.006654553,0.67%
2022-03-21,"4,258.75",-0.001676082,-0.17%
2022-03-22,"4,255.30",-0.000810097,-0.08%
2022-03-23,"4,276.52",0.004986722,0.50%
2022-03-24,"4,251.31",-0.00589498,-0.59%
2022-03-25,"4,174.57",-0.018050907,-1.81%
2022-03-28,"4,148.47",-0.006252141,-0.63%
2022-03-29,"4,134.14",-0.003454286,-0.35%
2022-03-30,"4,254.10",0.029016918,2.90%
2022-03-31,"4,222.60",-0.007404621,-0.74%
2022-04-01,"4,276.16",0.012684128,1.27%
2022-04-06,"4,263.84",-0.00288109,-0.29%
2022-04-07,"4,209.10",-0.012838193,-1.28%
2022-04-08,"4,230.77",0.005148369,0.51%
2022-04-11,"4,100.07",-0.030892722,-3.09%
2022-04-12,"4,179.97",0.019487472,1.95%
2022-04-13,"4,139.74",-0.009624471,-0.96%
2022-04-14,"4,191.57",0.01252011,1.25%
2022-04-15,"4,188.75",-0.000672779,-0.07%
2022-04-18,"4,166.38",-0.005340495,-0.53%
2022-04-19,"4,134.90",-0.00755572,-0.76%
2022-04-20,"4,070.79",-0.015504607,-1.55%
2022-04-21,"3,995.83",-0.018414116,-1.84%
2022-04-22,"4,013.25",0.004359545,0.44%
2022-04-25,"3,814.91",-0.049421292,-4.94%
2022-04-26,"3,784.12",-0.008070964,-0.81%
2022-04-27,"3,895.54",0.029444098,2.94%
2022-04-28,"3,921.11",0.006563917,0.66%
2022-04-29,"4,016.24",0.024260987,2.43%
2022-05-05,"4,010.21",-0.001501404,-0.15%
2022-05-06,"3,908.82",-0.025282965,-2.53%
2022-05-09,"3,877.44",-0.008027998,-0.80%
2022-05-10,"3,919.87",0.010942787,1.09%
2022-05-11,"3,976.42",0.014426499,1.44%
2022-05-12,"3,958.74",-0.00444621,-0.44%
2022-05-13,"3,988.60",0.007542804,0.75%
2022-05-16,"3,956.54",-0.008037908,-0.80%
2022-05-17,"4,005.89",0.012473019,1.25%
2022-05-18,"3,991.91",-0.003489861,-0.35%
2022-05-19,"3,999.60",0.001926396,0.19%
2022-05-20,"4,077.60",0.01950195,1.95%
2022-05-23,"4,053.98",-0.005792623,-0.58%
2022-05-24,"3,959.15",-0.023391827,-2.34%
2022-05-25,"3,983.18",0.006069485,0.61%
2022-05-26,"3,993.04",0.002475409,0.25%
2022-05-27,"4,001.30",0.002068599,0.21%
2022-05-30,"4,029.02",0.006927748,0.69%
2022-05-31,"4,091.52",0.015512457,1.55%
2022-06-01,"4,083.18",-0.002038362,-0.20%
2022-06-02,"4,089.57",0.001564957,0.16%
2022-06-06,"4,166.09",0.018711014,1.87%
2022-06-07,"4,179.13",0.003130033,0.31%
2022-06-08,"4,219.81",0.009734083,0.97%
2022-06-09,"4,175.67",-0.010460187,-1.05%
2022-06-10,"4,238.99",0.015164034,1.52%
2022-06-13,"4,189.35",-0.011710337,-1.17%
2022-06-14,"4,222.31",0.007867569,0.79%
2022-06-15,"4,278.22",0.013241567,1.32%
2022-06-16,"4,250.06",-0.006582177,-0.66%
2022-06-17,"4,309.04",0.013877451,1.39%
2022-06-20,"4,330.43",0.004963983,0.50%
2022-06-21,"4,325.57",-0.00112229,-0.11%
2022-06-22,"4,270.62",-0.012703528,-1.27%
2022-06-23,"4,343.88",0.017154418,1.72%
2022-06-24,"4,394.77",0.011715333,1.17%
2022-06-27,"4,444.26",0.011261113,1.13%
2022-06-28,"4,490.52",0.010408932,1.04%
2022-06-29,"4,421.36",-0.015401334,-1.54%
2022-06-30,"4,485.01",0.014396023,1.44%
2022-07-01,"4,466.72",-0.004078029,-0.41%
2022-07-04,"4,496.03",0.006561862,0.66%
2022-07-05,"4,489.54",-0.001443496,-0.14%
2022-07-06,"4,423.97",-0.01460506,-1.46%
2022-07-07,"4,443.47",0.004407806,0.44%
2022-07-08,"4,428.78",-0.003305975,-0.33%
2022-07-11,"4,354.62",-0.016745018,-1.67%
2022-07-12,"4,313.62",-0.009415288,-0.94%
2022-07-13,"4,321.46",0.001817499,0.18%
2022-07-14,"4,322.07",0.000141156,0.01%
2022-07-15,"4,248.53",-0.017014995,-1.70%
2022-07-18,"4,292.59",0.010370646,1.04%
2022-07-19,"4,269.34",-0.00541631,-0.54%
2022-07-20,"4,283.80",0.00338694,0.34%
2022-07-21,"4,236.06",-0.011144311,-1.11%
2022-07-22,"4,238.23",0.000512268,0.05%
2022-07-25,"4,212.64",-0.006037898,-0.60%
2022-07-26,"4,245.98",0.007914277,0.79%
2022-07-27,"4,225.04",-0.004931724,-0.49%
2022-07-28,"4,225.67",0.000149111,0.01%
2022-07-29,"4,170.10",-0.013150577,-1.32%
2022-08-01,"4,188.68",0.004455529,0.45%
2022-08-02,"4,107.02",-0.019495402,-1.95%
2022-08-03,"4,066.98",-0.009749161,-0.97%
2022-08-04,"4,101.54",0.008497706,0.85%
2022-08-05,"4,156.91",0.013499807,1.35%
2022-08-08,"4,148.07",-0.00212658,-0.21%
2022-08-09,"4,156.29",0.001981644,0.20%
2022-08-10,"4,109.74",-0.011199892,-1.12%
2022-08-11,"4,193.54",0.020390584,2.04%
2022-08-12,"4,191.15",-0.000569924,-0.06%
2022-08-15,"4,185.68",-0.001305131,-0.13%
2022-08-16,"4,177.84",-0.001873053,-0.19%
2022-08-17,"4,216.96",0.00936369,0.94%
2022-08-18,"4,180.10",-0.008740894,-0.87%
2022-08-19,"4,151.07",-0.00694481,-0.69%
2022-08-22,"4,181.40",0.00730655,0.73%
2022-08-23,"4,161.08",-0.004859616,-0.49%
2022-08-24,"4,082.42",-0.018903746,-1.89%
2022-08-25,"4,116.24",0.008284302,0.83%
2022-08-26,"4,107.55",-0.00211115,-0.21%
2022-08-29,"4,089.52",-0.004389478,-0.44%
2022-08-30,"4,075.79",-0.003357362,-0.34%
2022-08-31,"4,078.84",0.000748321,0.07%
2022-09-01,"4,043.74",-0.008605388,-0.86%
2022-09-02,"4,023.61",-0.004978065,-0.50%
2022-09-05,"4,015.43",-0.002033,-0.20%
2022-09-06,"4,052.28",0.009177099,0.92%
2022-09-07,"4,054.98",0.000666292,0.07%
2022-09-08,"4,037.68",-0.004266359,-0.43%
2022-09-09,"4,093.79",0.013896594,1.39%
2022-09-13,"4,111.11",0.004230798,0.42%
2022-09-14,"4,065.36",-0.011128381,-1.11%
2022-09-15,"4,027.12",-0.009406301,-0.94%
2022-09-16,"3,932.68",-0.023451002,-2.35%
2022-09-19,"3,928.00",-0.001190028,-0.12%
2022-09-20,"3,932.84",0.001232179,0.12%
2022-09-21,"3,903.73",-0.007401776,-0.74%
2022-09-22,"3,869.34",-0.008809523,-0.88%
2022-09-23,"3,856.02",-0.003442448,-0.34%
2022-09-26,"3,836.68",-0.005015534,-0.50%
2022-09-27,"3,892.30",0.014496909,1.45%
2022-09-28,"3,828.71",-0.016337384,-1.63%
2022-09-29,"3,827.14",-0.00041006,-0.04%
2022-09-30,"3,804.89",-0.005813741,-0.58%
2022-10-10,"3,720.94",-0.022063713,-2.21%
2022-10-11,"3,727.69",0.001814058,0.18%
2022-10-12,"3,784.31",0.015189031,1.52%
2022-10-13,"3,752.67",-0.008360837,-0.84%
2022-10-14,"3,842.47",0.023929629,2.39%
2022-10-17,"3,846.41",0.001025382,0.10%
2022-10-18,"3,838.27",-0.002116259,-0.21%
2022-10-19,"3,776.53",-0.016085372,-1.61%
2022-10-20,"3,754.93",-0.005719536,-0.57%
2022-10-21,"3,742.89",-0.003206451,-0.32%
2022-10-24,"3,633.37",-0.029260812,-2.93%
2022-10-25,"3,627.45",-0.001629341,-0.16%
2022-10-26,"3,656.90",0.008118651,0.81%
2022-10-27,"3,631.14",-0.007044218,-0.70%
2022-10-28,"3,541.33",-0.024733279,-2.47%
2022-10-31,"3,508.70",-0.009214052,-0.92%
2022-11-01,"3,634.17",0.035759683,3.58%
2022-11-02,"3,677.81",0.012008244,1.20%
2022-11-03,"3,647.90",-0.008132557,-0.81%
2022-11-04,"3,767.17",0.032695523,3.27%
2022-11-07,"3,775.30",0.002158119,0.22%
2022-11-08,"3,749.33",-0.006878924,-0.69%
2022-11-09,"3,714.27",-0.009351004,-0.94%
2022-11-10,"3,685.69",-0.007694648,-0.77%
2022-11-11,"3,788.44",0.027878091,2.79%
2022-11-14,"3,794.02",0.001472902,0.15%
2022-11-15,"3,865.97",0.018964054,1.90%
2022-11-16,"3,834.39",-0.008168713,-0.82%
2022-11-17,"3,818.66",-0.004102347,-0.41%
2022-11-18,"3,801.57",-0.004475392,-0.45%
2022-11-21,"3,769.13",-0.008533316,-0.85%
2022-11-22,"3,769.57",0.000116738,0.01%
2022-11-23,"3,773.53",0.001050518,0.11%
2022-11-24,"3,756.81",-0.004430864,-0.44%
2022-11-25,"3,775.78",0.005049497,0.50%
2022-11-28,"3,733.24",-0.011266546,-1.13%
2022-11-29,"3,848.42",0.030852557,3.09%
2022-11-30,"3,853.04",0.001200493,0.12%
2022-12-01,"3,894.77",0.010830409,1.08%
2022-12-02,"3,870.95",-0.006115894,-0.61%
2022-12-05,"3,946.88",0.01961534,1.96%
2022-12-06,"3,968.20",0.005401735,0.54%
2022-12-07,"3,958.44",-0.002459553,-0.25%
2022-12-08,"3,959.18",0.000186942,0.02%
2022-12-09,"3,998.24",0.009865679,0.99%
2022-12-12,"3,953.44",-0.01120493,-1.12%
2022-12-13,"3,945.68",-0.001962848,-0.20%
2022-12-14,"3,954.89",0.002334198,0.23%
2022-12-15,"3,951.99",-0.000733269,-0.07%
2022-12-16,"3,954.23",0.000566803,0.06%
2022-12-19,"3,893.22",-0.015429047,-1.54%
2022-12-20,"3,829.02",-0.016490206,-1.65%
2022-12-21,"3,830.54",0.000396968,0.04%
2022-12-22,"3,836.03",0.001433218,0.14%
2022-12-23,"3,828.22",-0.002035959,-0.20%
2022-12-26,"3,843.49",0.003988799,0.40%
2022-12-27,"3,887.85",0.011541594,1.15%
2022-12-28,"3,871.26",-0.00426714,-0.43%
2022-12-29,"3,856.70",-0.003761049,-0.38%
2022-12-30,"3,871.63",0.003871185,0.39%
